probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
AD,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,9,9,6,0.6666666666666666,1.0,3,1,7,7,0.1111111111111111,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
AE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,63,59,21,0.3333333333333333,0.9365079365079365,20,14,61,59,0.38095238095238093,True,True,auditable,,probe_country_service
AF,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,18,17,9,0.5,0.9444444444444444,6,2,16,15,0.2222222222222222,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
AL,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,73,66,22,0.3013698630136986,0.9041095890410958,23,14,73,70,0.273972602739726,True,True,auditable,,probe_country_service
AM,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,44,44,9,0.20454545454545456,1.0,14,7,44,42,0.5,True,True,auditable,,probe_country_service
AO,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,32,28,11,0.34375,0.875,10,4,31,31,0.34375,True,True,auditable,,probe_country_service
AR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,165,157,34,0.20606060606060606,0.9515151515151515,52,40,163,153,0.3333333333333333,True,True,auditable,,probe_country_service
AT,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,657,640,107,0.1628614916286149,0.974124809741248,206,81,641,526,0.4322678843226788,True,True,auditable,,probe_country_service
AU,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,767,655,503,0.6558018252933507,0.8539765319426337,240,71,747,594,0.3559322033898305,True,True,auditable,,probe_country_service
AX,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,6,5,0.8333333333333334,1.0,2,2,6,6,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
AZ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,27,21,5,0.18518518518518517,0.7777777777777778,9,8,27,26,0.37037037037037035,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BA,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,48,41,3,0.0625,0.8541666666666666,15,6,46,46,0.4166666666666667,True,True,auditable,,probe_country_service
BB,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,4,4,2,0.5,1.0,1,1,4,4,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BD,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,27,27,12,0.4444444444444444,1.0,9,6,26,25,0.4074074074074074,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,467,452,71,0.15203426124197003,0.9678800856531049,146,25,452,389,0.43897216274089934,True,True,auditable,,probe_country_service
BF,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,12,9,4,0.3333333333333333,0.75,4,3,12,12,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BG,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,275,264,36,0.13090909090909092,0.96,83,51,266,240,0.41818181818181815,True,True,auditable,,probe_country_service
BH,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,15,14,11,0.7333333333333333,0.9333333333333333,5,2,15,15,0.26666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BI,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,1,0,0.0,0.3333333333333333,1,1,2,2,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BJ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,24,24,10,0.4166666666666667,1.0,7,4,24,24,0.375,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BL,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,1,0.3333333333333333,1.0,1,1,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BO,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,56,56,14,0.25,1.0,18,9,56,53,0.42857142857142855,True,True,auditable,,probe_country_service
BR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,280,251,53,0.18928571428571428,0.8964285714285715,87,58,271,238,0.4714285714285714,True,True,auditable,,probe_country_service
BT,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,3,2,0.3333333333333333,0.5,2,2,6,6,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BW,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,4,4,0,0.0,1.0,1,1,4,4,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BY,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,74,74,10,0.13513513513513514,1.0,23,14,74,72,0.44594594594594594,True,True,auditable,,probe_country_service
BZ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,0,0.0,1.0,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CA,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,856,807,281,0.3282710280373832,0.9427570093457944,271,85,837,661,0.4088785046728972,True,True,auditable,,probe_country_service
CD,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,9,9,1,0.1111111111111111,1.0,3,3,9,9,0.5555555555555556,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,5,0,0.0,0.8333333333333334,2,2,6,6,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,1045,982,238,0.22775119617224882,0.939712918660287,323,81,966,758,0.38564593301435407,True,True,auditable,,probe_country_service
CI,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,3,1.0,1.0,1,1,3,3,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CK,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,3,1.0,1.0,1,1,3,3,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,244,234,39,0.1598360655737705,0.9590163934426229,76,33,241,223,0.4098360655737705,True,True,auditable,,probe_country_service
CM,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,6,4,0.6666666666666666,1.0,2,2,6,6,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,163,151,68,0.4171779141104294,0.9263803680981595,50,23,159,149,0.38650306748466257,True,True,auditable,,probe_country_service
CO,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,98,89,13,0.1326530612244898,0.9081632653061225,31,22,93,92,0.46938775510204084,True,True,auditable,,probe_country_service
CR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,48,33,6,0.125,0.6875,16,8,46,44,0.25,True,True,auditable,,probe_country_service
CU,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,2,0.6666666666666666,1.0,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,12,12,8,0.6666666666666666,1.0,4,2,12,12,0.25,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,6,3,0.5,1.0,2,2,6,6,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,41,37,23,0.5609756097560976,0.9024390243902439,13,6,40,40,0.3170731707317073,True,True,auditable,,probe_country_service
CZ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,894,869,170,0.19015659955257272,0.9720357941834452,278,112,879,678,0.4161073825503356,True,True,auditable,,probe_country_service
DE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,5150,4943,819,0.15902912621359222,0.9598058252427184,1596,376,4948,2804,0.43766990291262137,True,True,auditable,,probe_country_service
DJ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,8,8,3,0.375,1.0,3,2,8,8,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,346,329,257,0.7427745664739884,0.9508670520231214,108,35,338,294,0.41040462427745666,True,True,auditable,,probe_country_service
DO,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,25,25,13,0.52,1.0,9,7,25,24,0.52,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,2,0,0.0,0.6666666666666666,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,78,73,14,0.1794871794871795,0.9358974358974359,24,19,78,76,0.46153846153846156,True,True,auditable,,probe_country_service
EE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,123,106,66,0.5365853658536586,0.8617886178861789,39,22,123,116,0.34959349593495936,True,True,auditable,,probe_country_service
EG,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,6,2,0.3333333333333333,1.0,2,1,6,6,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,760,700,167,0.21973684210526315,0.9210526315789473,230,73,740,583,0.4026315789473684,True,True,auditable,,probe_country_service
ET,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,4,4,2,0.5,1.0,1,1,4,4,0.25,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FI,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,455,434,277,0.6087912087912087,0.9538461538461539,142,50,440,368,0.43736263736263736,True,True,auditable,,probe_country_service
FJ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,7,3,3,0.42857142857142855,0.42857142857142855,2,2,7,7,0.2857142857142857,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FM,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,7,4,4,0.5714285714285714,0.5714285714285714,3,1,7,7,0.2857142857142857,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3086,2926,498,0.16137394685677253,0.948152948801037,952,163,2987,1938,0.40084251458198317,True,True,auditable,,probe_country_service
GB,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,1671,1561,260,0.15559545182525433,0.9341711549970078,525,186,1629,1162,0.39916217833632556,True,True,auditable,,probe_country_service
GE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,34,34,8,0.23529411764705882,1.0,10,6,34,33,0.5,True,True,auditable,,probe_country_service
GF,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,0,0.0,1.0,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GG,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,3,1.0,1.0,1,1,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,10,10,6,0.6,1.0,3,3,10,10,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,7,7,3,0.42857142857142855,1.0,2,2,7,7,0.7142857142857143,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GQ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,4,4,4,1.0,1.0,1,1,4,4,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,239,220,41,0.17154811715481172,0.9205020920502092,73,26,237,216,0.39748953974895396,True,True,auditable,,probe_country_service
GT,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,13,12,0,0.0,0.9230769230769231,4,3,13,13,0.46153846153846156,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,29,26,26,0.896551724137931,0.896551724137931,9,5,24,24,0.10344827586206896,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,155,142,111,0.7161290322580646,0.9161290322580645,49,32,153,143,0.4,True,True,auditable,,probe_country_service
HN,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,29,29,17,0.5862068965517241,1.0,9,6,28,28,0.3103448275862069,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,133,112,22,0.16541353383458646,0.8421052631578947,42,20,133,127,0.3609022556390977,True,True,auditable,,probe_country_service
HT,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,0,0.0,1.0,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,183,171,18,0.09836065573770492,0.9344262295081968,55,23,165,149,0.41530054644808745,True,True,auditable,,probe_country_service
ID,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,251,245,226,0.900398406374502,0.9760956175298805,79,57,245,223,0.44223107569721115,True,True,auditable,,probe_country_service
IE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,279,268,61,0.21863799283154123,0.9605734767025089,88,25,273,248,0.40860215053763443,True,True,auditable,,probe_country_service
IL,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,94,91,59,0.6276595744680851,0.9680851063829787,30,12,94,87,0.4148936170212766,True,True,auditable,,probe_country_service
IM,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,10,10,8,0.8,1.0,3,3,10,10,0.2,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,442,376,139,0.31447963800904977,0.8506787330316742,135,59,407,350,0.36425339366515835,True,True,auditable,,probe_country_service
IQ,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,26,26,5,0.19230769230769232,1.0,8,6,26,26,0.46153846153846156,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,137,70,10,0.072992700729927,0.5109489051094891,44,22,124,114,0.25547445255474455,True,True,auditable,,probe_country_service
IS,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,36,36,7,0.19444444444444445,1.0,11,8,36,35,0.4444444444444444,True,True,auditable,,probe_country_service
IT,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,987,919,165,0.16717325227963525,0.9311043566362716,307,102,955,737,0.3677811550151976,True,True,auditable,,probe_country_service
JO,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,7,4,0,0.0,0.5714285714285714,2,2,7,7,0.42857142857142855,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,721,665,190,0.2635228848821082,0.9223300970873787,225,99,704,567,0.3897364771151179,True,True,auditable,,probe_country_service
KE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,50,44,17,0.34,0.88,15,10,48,46,0.26,True,True,auditable,,probe_country_service
KG,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,63,57,10,0.15873015873015872,0.9047619047619048,20,13,63,61,0.3333333333333333,True,True,auditable,,probe_country_service
KH,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,10,10,3,0.3,1.0,3,3,10,10,0.7,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,6,6,1.0,1.0,2,1,6,6,0.8333333333333334,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,3,1.0,1.0,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,73,58,15,0.2054794520547945,0.7945205479452054,22,12,71,67,0.410958904109589,True,True,auditable,,probe_country_service
KW,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,6,3,0,0.0,0.5,2,2,6,6,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,3,3,3,1.0,1.0,1,1,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
