probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
MZ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,0.8333333333333334,1.0,1.0,1.5691925832141966,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
NA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1733,0.27293710328909404,0.33121754183496827,0.38545874206578185,33.347657286780255,broad_network_transition_distribution,0.15954991344489325,0.3190998268897865,0.3704558568955568,37.96796277927369,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,171,2,0.5983843046739757,0.40161569532602426
NC,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,30,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,0.5,0.5
NG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,10,0.4,0.7,1.0,2.971004096610006,weak_network_transition_concentration,0.6,1.0,1.0,1.9601317042077895,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
NL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,43,0.3023255813953488,0.5348837209302325,0.7209302325581395,5.669621949032803,broad_network_transition_distribution,0.46511627906976744,0.6162790697674418,0.7674418604651163,4.778363856282718,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,9,9,0.32558139534883723,0.6744186046511628
NO,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,152,0.23684210526315788,0.375,0.45394736842105265,13.58709293524215,broad_network_transition_distribution,0.21710526315789475,0.39144736842105265,0.506578947368421,13.797471383918767,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,16,8,0.9671052631578947,0.03289473684210526
NP,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,8,0.375,0.75,1.0,2.9511517858675242,weak_network_transition_concentration,0.375,0.625,0.8125,3.827170367691972,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.375,0.625
NZ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,266,0.8571428571428571,0.9022556390977443,0.9248120300751879,1.9754350486787475,severe_network_transition_concentration,0.5037593984962406,0.7406015037593985,0.9097744360902256,3.834288584024998,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,45,23,0.9849624060150376,0.015037593984962405
OM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
PA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,10,0.3,0.6,0.8999999999999999,3.7204105801130147,weak_network_transition_concentration,0.3,0.6,0.75,4.580362701055456,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.3,0.7
PE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,55,0.43636363636363634,0.6,0.7454545454545454,5.1163972928591965,broad_network_transition_distribution,0.8363636363636363,0.8909090909090909,0.9454545454545454,1.9410554132592457,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,11,9,0.05454545454545454,0.9454545454545454
PG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
PH,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,313,0.2108626198083067,0.3514376996805112,0.4696485623003195,17.599253373005464,broad_network_transition_distribution,0.3335463258785943,0.4325878594249202,0.5092651757188499,12.925082408221463,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,29,15,0.5431309904153354,0.45686900958466453
PK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7,0.42857142857142855,0.8571428571428571,1.0,2.729838563103603,moderate_network_transition_concentration,0.8571428571428571,1.0,1.0,1.5069930657725377,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
PL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,49,0.5306122448979592,0.9183673469387755,0.9795918367346939,2.5962060460977034,moderate_network_transition_concentration,0.5510204081632653,0.9387755102040816,0.9693877551020408,2.4823390767428495,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,17,3,0.061224489795918366,0.9387755102040817
PR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PT,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,29,0.3103448275862069,0.4827586206896552,0.5862068965517242,6.294407348005269,broad_network_transition_distribution,0.5172413793103449,0.6896551724137931,0.7931034482758621,4.136488141780652,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.8275862068965517,0.1724137931034483
PW,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
PY,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
QA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
RE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,135,0.37037037037037035,0.7037037037037037,1.0,2.9876542648459874,weak_network_transition_concentration,0.37037037037037035,0.7037037037037037,1.0,2.9876542648459874,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,17,1,0.37037037037037035,0.6296296296296297
RO,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,22,0.9090909090909091,1.0,1.0,1.3561314133862727,severe_network_transition_concentration,0.45454545454545453,0.9090909090909091,1.0,2.5466274058954403,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,6,0.9090909090909091,0.09090909090909091
RU,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,44,0.4090909090909091,0.75,0.8863636363636364,3.893582448109676,weak_network_transition_concentration,0.75,0.8863636363636364,0.9204545454545454,2.4347224776592884,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,20,15,0.06818181818181818,0.9318181818181818
SA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
SE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,259,0.15057915057915058,0.25096525096525096,0.3436293436293436,18.368489124164824,broad_network_transition_distribution,0.2413127413127413,0.43050193050193053,0.5810810810810811,10.970336333761015,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,28,12,0.5752895752895753,0.4247104247104247
SG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,223,0.3632286995515695,0.5515695067264574,0.6457399103139013,7.91292069694595,broad_network_transition_distribution,0.3183856502242152,0.5560538116591928,0.7937219730941704,5.145709081450568,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,34,24,0.5381165919282511,0.4618834080717489
SL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
SS,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SV,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,21,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.7142857142857143,0.8571428571428572,1.0,2.2173474522732106,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,3,0.0,1.0
TD,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
TH,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,68,0.39705882352941174,0.5147058823529411,0.6029411764705882,7.453772780735459,broad_network_transition_distribution,0.2647058823529412,0.5147058823529411,0.6911764705882353,5.9886658287327394,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,6,6,0.3088235294117647,0.6911764705882353
TL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,21,0.42857142857142855,0.8571428571428571,1.0,2.729838563103603,moderate_network_transition_concentration,0.42857142857142855,0.6428571428571428,0.8571428571428571,3.6740902479363733,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.5714285714285714,0.42857142857142855
TO,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_network_transition_concentration,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.3333333333333333,0.6666666666666666
TV,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,10,0.3,0.6,0.8999999999999999,3.7204105801130147,weak_network_transition_concentration,0.3,0.6,0.8999999999999999,3.7204105801130147,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.3,0.7
TW,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,268,0.2574626865671642,0.3768656716417911,0.48880597014925375,11.133152919254535,broad_network_transition_distribution,0.17537313432835822,0.2873134328358209,0.3880597014925373,12.22706476362214,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,23,9,0.6417910447761194,0.3582089552238806
UA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
UG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
US,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1709,0.3165593914569924,0.577530719719134,0.6354593329432416,11.034243683576292,broad_network_transition_distribution,0.2984201287302516,0.47630193095377416,0.6541837331772966,7.880489421670268,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,204,35,0.6793446459918081,0.320655354008192
VE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,34,0.5294117647058824,0.7058823529411765,0.8529411764705883,3.689825165036598,weak_network_transition_concentration,0.4411764705882353,0.6764705882352942,0.7647058823529411,4.530216057508888,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,7,6,0.2647058823529412,0.7352941176470589
VI,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,14,0.42857142857142855,0.7857142857142857,1.0,2.889097705629067,weak_network_transition_concentration,0.21428571428571427,0.42857142857142855,0.5714285714285714,7.259544497748805,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.42857142857142855,0.5714285714285714
VN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,10,0.4,0.7,1.0,2.971004096610006,weak_network_transition_concentration,0.4,0.7,0.85,3.657735095566268,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
ZA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,188,0.4148936170212766,0.5797872340425532,0.6276595744680851,8.778413722762606,broad_network_transition_distribution,0.6382978723404256,0.8457446808510638,0.8936170212765958,3.144779553185261,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,42,28,0.26595744680851063,0.7340425531914894
